# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=109533377
# chain_id=4
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=draws_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,L_u.1.1,L_u.2.1,L_u.3.1,L_u.1.2,L_u.2.2,L_u.3.2,L_u.1.3,L_u.2.3,L_u.3.3,sigma_u.1,sigma_u.2,sigma_u.3,sigma,z_u.1.1,z_u.2.1,z_u.3.1,z_u.4.1,z_u.5.1,z_u.6.1,z_u.7.1,z_u.8.1,z_u.9.1,z_u.10.1,z_u.11.1,z_u.12.1,z_u.1.2,z_u.2.2,z_u.3.2,z_u.4.2,z_u.5.2,z_u.6.2,z_u.7.2,z_u.8.2,z_u.9.2,z_u.10.2,z_u.11.2,z_u.12.2,z_u.1.3,z_u.2.3,z_u.3.3,z_u.4.3,z_u.5.3,z_u.6.3,z_u.7.3,z_u.8.3,z_u.9.3,z_u.10.3,z_u.11.3,z_u.12.3,u.1.1,u.2.1,u.3.1,u.4.1,u.5.1,u.6.1,u.7.1,u.8.1,u.9.1,u.10.1,u.11.1,u.12.1,u.1.2,u.2.2,u.3.2,u.4.2,u.5.2,u.6.2,u.7.2,u.8.2,u.9.2,u.10.2,u.11.2,u.12.2,u.1.3,u.2.3,u.3.3,u.4.3,u.5.3,u.6.3,u.7.3,u.8.3,u.9.3,u.10.3,u.11.3,u.12.3
-6832.04,0.826422,0.00407562,3,7,0,6986.82,0.33625,-0.145364,0.675159,1,-0.696014,-0.881738,0,0.718028,-0.295106,0,0,0.368035,10.1533,3.81108,0.146336,6.93012,1.06149,0.843225,0.902324,0.250778,0.575209,0.970523,2.35998,1.86519,1.71175,1.65911,1.84979,-0.177003,0.424911,1.08516,-0.818762,0.738286,0.323693,-1.06639,0.908584,1.75512,-0.544826,1.78409,-0.851717,-1.53661,0.865178,-1.4906,-1.38103,0.183698,-1.30247,1.03735,-0.167704,-0.855798,0.607295,-0.658702,1.37456,0.0573223,10.7777,8.56154,9.16158,2.54623,5.84028,9.85403,23.9616,18.9379,17.38,16.8455,18.7815,-1.79716,-1.65292,0.732787,-4.63399,1.35509,-0.640007,-5.49251,-3.7737,-0.144716,-6.03144,0.481208,-7.2374,-3.73538,-0.108718,-0.235944,-0.155447,-0.0543473,-0.158345,-0.0233068,-0.352778,-0.362552,-0.164633,-0.326597,-0.127869,0.0922843
-3452.85,0.530919,0.00469816,4,15,0,6848.28,0.604583,-0.244946,0.671071,1,-0.65469,-0.900087,0,0.755897,-0.307618,0,0,0.308569,10.4021,3.96439,0.142206,2.7448,0.712861,0.809555,0.929983,1.03818,1.38064,1.70932,2.20965,2.03774,1.8401,1.49938,1.08767,0.691269,0.532965,1.06782,-0.875758,0.734111,0.315946,-1.07235,0.970463,1.76981,-0.489955,1.72777,-0.784132,-1.60873,0.861718,-1.59968,-1.40869,0.100914,-1.29858,1.06054,-0.068096,-1.01438,0.602778,-0.726563,1.36483,0.0562232,7.41525,8.42107,9.67377,10.7993,14.3615,17.7805,22.985,21.1967,19.1409,15.5967,11.3141,7.19065,-0.253073,1.09875,-5.03808,-0.494663,-2.63658,-7.64995,-2.82686,0.0146894,-6.24413,1.28599,-5.17279,-6.615,-0.0767469,-0.220528,-0.14254,-0.160571,-0.247522,-0.125342,-0.328272,-0.382759,-0.187646,-0.299381,-0.0450289,-0.0156397
-3334.07,0.992308,0.00234021,3,7,0,3474.84,0.604442,-0.247099,0.664942,1,-0.64563,-0.901123,0,0.76365,-0.307826,0,0,0.30532,10.4749,3.94177,0.140597,2.59996,0.714994,0.80567,0.933576,1.05322,1.38798,1.7161,2.19443,2.05076,1.83947,1.51143,1.08367,0.692392,0.538179,1.05747,-0.882369,0.74628,0.325864,-1.0758,0.979378,1.76571,-0.490386,1.72902,-0.781435,-1.61444,0.868618,-1.60052,-1.40633,0.102594,-1.2987,1.07171,-0.0694913,-1.0196,0.596356,-0.741623,1.3689,0.0585564,7.48946,8.43928,9.77908,11.0324,14.5389,17.9759,22.9864,21.4814,19.2682,15.832,11.3513,7.25271,-0.199617,1.13276,-5.03193,-0.433973,-2.55141,-7.60565,-2.63661,0.0959939,-6.15745,1.3581,-5.11009,-6.62176,-0.0765913,-0.216547,-0.140461,-0.161333,-0.245703,-0.124857,-0.323395,-0.38001,-0.186229,-0.298158,-0.044713,-0.0153372
-2600.82,0.933333,0.00431192,4,15,0,3344.23,0.598389,-0.236896,0.652442,1,-0.643692,-0.895066,0,0.765285,-0.317551,0,0,0.31308,10.3867,3.84237,0.142335,1.55018,0.681656,0.724562,0.940697,1.18975,1.47721,1.83592,2.08622,2.10933,1.83939,1.47144,1.0072,0.755062,0.529983,1.0842,-0.856879,0.719827,0.323459,-1.09344,1.01779,1.77603,-0.520694,1.74914,-0.794722,-1.61876,0.871896,-1.62959,-1.4589,0.162244,-1.32637,1.0842,-0.028572,-0.971946,0.577752,-0.741368,1.3858,0.0960297,7.08016,7.52581,9.77075,12.3576,15.3434,19.0692,21.669,21.909,19.1052,15.2835,10.4615,7.84261,-0.127521,1.39603,-4.84629,-0.825952,-2.70246,-7.75605,-2.16704,0.00541556,-6.08046,1.50404,-4.82799,-6.62748,-0.0719433,-0.213931,-0.146126,-0.176878,-0.261922,-0.136158,-0.313059,-0.392314,-0.185056,-0.299557,-0.0306417,-0.0187491
-2600.82,8.41471e-07,0.00667376,1,2,1,2624.39,0.598389,-0.236896,0.652442,1,-0.643692,-0.895066,0,0.765285,-0.317551,0,0,0.31308,10.3867,3.84237,0.142335,1.55018,0.681656,0.724562,0.940697,1.18975,1.47721,1.83592,2.08622,2.10933,1.83939,1.47144,1.0072,0.755062,0.529983,1.0842,-0.856879,0.719827,0.323459,-1.09344,1.01779,1.77603,-0.520694,1.74914,-0.794722,-1.61876,0.871896,-1.62959,-1.4589,0.162244,-1.32637,1.0842,-0.028572,-0.971946,0.577752,-0.741368,1.3858,0.0960297,7.08016,7.52581,9.77075,12.3576,15.3434,19.0692,21.669,21.909,19.1052,15.2835,10.4615,7.84261,-0.127521,1.39603,-4.84629,-0.825952,-2.70246,-7.75605,-2.16704,0.00541556,-6.08046,1.50404,-4.82799,-6.62748,-0.0719433,-0.213931,-0.146126,-0.176878,-0.261922,-0.136158,-0.313059,-0.392314,-0.185056,-0.299557,-0.0306417,-0.0187491
-2536.49,0.99828,0.00077901,10,1023,0,2629.77,0.516484,-0.27179,0.515795,1,-0.197797,-0.892878,0,0.980243,-0.243245,0,0,0.378946,11.126,1.53382,0.105,1.38101,0.631028,0.717343,0.876572,1.10784,1.3916,1.71021,1.95916,1.97384,1.73317,1.37697,0.948329,0.701792,0.789798,1.20246,-0.60725,0.363188,0.46084,-0.74225,1.27897,2.13173,-0.15846,2.03584,-0.418855,-1.75937,0.823184,-1.51786,-1.1046,0.0332068,-1.17312,0.97898,0.343804,-0.679225,0.651538,-1.08678,1.38857,-0.258,7.0208,7.98115,9.75272,12.3258,15.4829,19.0277,21.7976,21.9609,19.2832,15.3201,10.5511,7.80812,0.996032,1.59029,-1.17895,0.209959,0.270693,-1.63484,1.32858,2.60627,-0.764065,2.64317,-0.917465,-2.85817,-0.0465783,-0.158359,-0.110622,-0.111817,-0.188913,-0.102425,-0.202662,-0.266524,-0.132517,-0.224333,-0.0229599,-0.0311246
-2467.71,0.999689,0.00145078,10,1023,0,2563.13,0.600061,1.86685,2.01073,1,0.99995,0.640065,0,0.010047,-0.0914801,0,0,0.762855,13.0357,3.34837,0.0966599,1.44282,0.531393,0.605675,0.741455,0.943263,1.18214,1.45362,1.66558,1.67833,1.47394,1.17035,0.801804,0.592685,2.08061,0.511774,0.20949,0.153532,0.532947,-1.63502,1.59574,1.60319,-0.779074,1.6684,-0.783072,-1.23248,0.805981,0.201615,-0.387933,-0.990812,-0.821095,-0.102124,1.5851,0.366513,1.34142,-1.13711,0.396653,0.138726,6.9271,7.89542,9.6654,12.2961,15.4101,18.9491,21.712,21.8782,19.2138,15.2563,10.4521,7.72608,1.8492,2.04514,2.48959,3.1634,3.97598,4.81202,5.63037,5.67331,4.90882,3.97468,2.65826,1.94297,0.0739099,0.0478136,0.0154152,-0.0160592,0.00787963,0.096861,0.205818,0.116686,0.196992,-0.0261925,0.085779,0.0577961
-2451.82,0.917294,0.00268449,7,191,0,2486.97,0.624442,1.86992,2.11343,1,0.999948,0.662531,0,0.0102037,-0.0959898,0,0,0.742859,13.0662,3.51766,0.116346,1.44082,0.538525,0.599392,0.750157,0.90868,1.17202,1.45549,1.667,1.69115,1.46197,1.16677,0.808077,0.584368,2.06907,0.378592,0.310554,0.1556,0.573895,-1.70756,1.70727,1.60622,-0.827526,1.72652,-0.651201,-1.27822,0.850427,0.230063,-0.229857,-0.98023,-0.788687,-0.164092,1.57029,0.291296,1.27883,-1.09307,0.349013,0.0983343,7.03646,7.83176,9.80169,11.873,15.3138,19.0177,21.7813,22.0969,19.1023,15.2452,10.5585,7.63546,1.96851,2.12193,2.64981,3.20184,4.14316,5.05836,5.92491,6.00623,5.11273,4.16605,2.81902,2.00962,0.0919052,0.0618589,0.0344898,-0.0164142,0.0157683,0.117081,0.245149,0.137597,0.232463,-0.0238166,0.0997265,0.067819
-2451.92,0.245175,0.00393846,2,7,1,2481.27,0.623674,1.87026,2.10886,1,0.999948,0.662172,0,0.0101659,-0.0918153,0,0,0.743706,13.0617,3.53979,0.116599,1.44578,0.535822,0.600019,0.745679,0.910376,1.17016,1.4589,1.67395,1.68729,1.45795,1.16465,0.802158,0.582227,2.07382,0.380567,0.299997,0.160504,0.570715,-1.70795,1.71239,1.6076,-0.828658,1.72217,-0.656336,-1.28131,0.843931,0.233615,-0.234091,-0.984609,-0.785474,-0.162342,1.55905,0.286477,1.28438,-1.09503,0.354903,0.10575,6.99874,7.83726,9.73982,11.8911,15.2843,19.0557,21.8646,22.0389,19.0432,15.2122,10.4775,7.60487,1.97122,2.13752,2.6502,3.22815,4.16244,5.10246,5.98673,6.03019,5.13073,4.18436,2.8157,2.01475,0.0923503,0.0625104,0.0340618,-0.0168101,0.0161239,0.116846,0.246104,0.137905,0.232813,-0.0234723,0.0997354,0.0678402
-2444.78,0.897901,0.000953086,9,767,0,2483.37,0.693527,1.96191,2.22083,1,0.999939,0.680512,0,0.0110549,-0.0606686,0,0,0.730221,12.88,3.86763,0.0972779,1.37996,0.54104,0.61427,0.735392,0.905125,1.17399,1.45602,1.68388,1.69089,1.48861,1.16816,0.814297,0.597785,2.07107,0.402306,0.305103,0.199942,0.553408,-1.61865,1.76583,1.61074,-0.78466,1.73095,-0.595536,-1.27973,0.707241,0.118344,-0.136983,-1.05891,-0.813425,-0.0495143,1.60016,0.33534,1.30656,-1.02253,0.387304,0.123533,6.96862,7.91182,9.47189,11.6581,15.1211,18.7536,21.6885,21.7788,19.1734,15.046,10.4882,7.6995,2.18097,2.39282,2.8571,3.50902,4.56395,5.56178,6.58774,6.60821,5.72351,4.59176,3.12374,2.25715,0.0738317,0.0466961,0.0371509,-0.0164806,0.0166696,0.102422,0.214716,0.126249,0.195986,-0.00551932,0.084932,0.0559003
-2425.7,0.998632,0.0013308,7,255,0,2463.78,0.754626,2.07028,2.26509,1,0.999936,0.735663,0,0.0112738,-0.0111632,0,0,0.677255,12.6967,5.23096,0.0876428,1.36854,0.54818,0.622775,0.746935,0.920065,1.19469,1.48283,1.71584,1.72273,1.51624,1.18905,0.826848,0.605934,2.09194,0.305841,0.247001,0.0972727,0.516893,-1.55135,1.78224,1.5809,-0.794115,1.73198,-0.528256,-1.25822,0.713573,0.221918,-0.0360127,-1.14396,-0.947191,-0.0117032,1.72628,0.499225,1.32307,-1.08034,0.494238,0.106262,6.96006,7.90716,9.48359,11.6818,15.1686,18.827,21.7854,21.873,19.2512,15.097,10.4982,7.69334,2.99069,3.27554,3.92151,4.81826,6.27946,7.66464,9.08003,9.10421,7.88409,6.32162,4.29378,3.09522,0.0756527,0.0530268,0.0457798,-0.00867494,0.0203006,0.0964293,0.211352,0.13916,0.177071,0.0108447,0.0831646,0.0466063
-2396.67,0.89633,0.00240845,7,191,0,2447.4,0.679677,2.10129,2.2099,1,0.999952,0.72806,0,0.00978124,-0.105958,0,0,0.677275,12.536,7.34514,0.0987698,1.37672,0.564967,0.623855,0.762008,0.934504,1.2193,1.51231,1.73703,1.75068,1.53578,1.20127,0.840169,0.610241,2.00556,0.320592,0.157555,-0.0482974,0.445197,-1.62703,1.84381,1.34625,-0.761495,1.75601,-0.51724,-1.20274,0.50478,0.16713,0.0773005,-1.27615,-0.892901,-0.0631562,1.70985,0.551559,1.28643,-1.05662,0.436757,0.223127,7.0824,7.82061,9.5525,11.7149,15.2851,18.9582,21.7754,21.9464,19.2525,15.0591,10.5323,7.64995,4.29365,4.60511,5.6081,6.86026,8.9875,10.9907,12.8906,12.9551,11.2253,8.94924,6.1337,4.39568,0.0534048,0.0526865,0.0583183,-0.0176614,0.0232913,0.121553,0.219994,0.148699,0.204463,-0.00267545,0.0950465,0.0713957
-2398.74,0.387528,0.00330615,5,47,1,2425.16,0.673916,2.09439,2.21363,1,0.999952,0.716614,0,0.00976964,-0.110625,0,0,0.688641,12.4952,7.52068,0.0991914,1.38947,0.568073,0.635821,0.78626,0.938457,1.20734,1.51682,1.73823,1.76054,1.52361,1.20902,0.846693,0.608859,2.00858,0.30461,0.190619,-0.0478351,0.437288,-1.61727,1.85331,1.3561,-0.768237,1.74034,-0.517609,-1.19604,0.50208,0.144513,0.078509,-1.24297,-0.877177,-0.0586377,1.69259,0.54333,1.31407,-1.07856,0.471744,0.216158,7.09816,7.94468,9.82444,11.7262,15.0859,18.9529,21.7195,21.9982,19.0378,15.1069,10.5796,7.60778,4.41967,4.80396,5.92693,7.05398,9.1117,11.2881,13.2083,13.3395,11.4016,9.22011,6.32937,4.49093,0.0526352,0.0517242,0.05916,-0.0176719,0.021104,0.121559,0.218837,0.147375,0.206492,-0.00683076,0.0980879,0.0711683
-2394.8,0.998134,0.00120981,8,511,0,2423.9,0.89512,2.31769,2.30044,1,0.999951,0.635303,0,0.00986005,-0.12744,0,0,0.761675,11.4939,34.1402,0.150843,1.36807,0.577998,0.65834,0.805804,1.0099,1.30787,1.63134,1.88096,1.8839,1.65156,1.30059,0.890702,0.647419,2.33441,0.0750592,0.0571261,-0.0841655,0.252181,-1.58964,1.51454,1.48509,-0.757499,1.76613,-0.922886,-1.58796,0.360104,-0.0716596,-0.240585,-1.30664,-0.724647,-0.356456,1.83271,0.499642,0.826889,-1.2589,0.0976988,0.0512515,6.64344,7.56688,9.26181,11.6076,15.0325,18.7504,21.6195,21.6533,18.9829,14.9488,10.2376,7.44135,20.5179,22.5001,27.5282,34.4481,44.7337,55.1564,64.723,64.8136,56.127,44.9946,30.0966,21.5674,0.0518885,0.0534132,0.0484812,-0.051727,0.0372296,0.145936,0.361705,0.209393,0.267836,-0.0539537,0.114323,0.0984571
-2321.56,0.999137,0.00215702,6,63,0,2413.85,0.804996,2.52752,2.2207,1,0.999941,0.664395,0,0.0108824,-0.0803001,0,0,0.743056,12.0633,16.0897,0.166619,1.31781,0.566293,0.636269,0.784888,0.967503,1.25279,1.55599,1.79689,1.81099,1.56728,1.25318,0.8531,0.628983,2.37741,0.161565,0.0202314,-0.0181148,0.322113,-1.62854,1.61513,1.40994,-0.770531,1.70724,-0.947935,-1.6459,0.350289,-0.110631,-0.236298,-1.32277,-0.783376,-0.501168,1.89515,0.456301,0.810031,-1.37,0.18787,-0.0648433,6.83138,7.67553,9.46838,11.6713,15.1128,18.7705,21.6765,21.8466,18.9067,15.1176,10.2912,7.58764,9.52723,10.2651,12.6314,15.5628,20.2122,24.7488,29.1926,29.3835,25.0807,20.4611,13.5594,9.83138,0.0742488,0.054577,0.0573618,-0.056423,0.0373875,0.13199,0.411942,0.238107,0.284097,-0.0537298,0.130382,0.0836223
-2320.81,0.273548,0.00382096,2,6,1,2341.01,0.80509,2.52811,2.21495,1,0.999941,0.664488,0,0.0108301,-0.0797986,0,0,0.743026,12.0763,16.0609,0.165077,1.32224,0.562291,0.640956,0.786646,0.96081,1.25904,1.5538,1.79399,1.80478,1.57108,1.24594,0.855135,0.627713,2.37919,0.159187,0.0229102,-0.0141088,0.325338,-1.6265,1.61318,1.40574,-0.768677,1.7094,-0.949765,-1.64996,0.354288,-0.111716,-0.237159,-1.32459,-0.78051,-0.504509,1.89583,0.458227,0.809102,-1.37143,0.183245,-0.0706808,6.79038,7.74035,9.49974,11.603,15.2045,18.7641,21.6647,21.7949,18.9728,15.0463,10.3268,7.58042,9.44424,10.3214,12.6375,15.4282,20.2768,24.6712,29.0921,29.2292,25.0979,20.3071,13.5683,9.79407,0.0737934,0.0545077,0.0568974,-0.0568906,0.0380862,0.129984,0.408071,0.235655,0.281701,-0.0540637,0.128788,0.08192
-2312.67,0.993566,0.00107017,10,1023,0,2348.92,0.207844,2.78279,2.27312,1,0.999575,0.653988,0,0.0291635,0.0178622,0,0,0.756294,10.9405,14.9208,0.325171,1.34655,0.675425,0.768771,0.928214,1.11766,1.439,1.7819,2.03565,2.03459,1.79018,1.43117,0.997544,0.737732,1.97136,0.603323,0.731687,-0.0760179,-0.00137277,-1.82395,1.32775,1.62429,-0.995489,2.05187,-1.12613,-1.37584,0.366934,-0.565126,-0.494177,-1.53884,-0.822105,-0.441297,1.63198,0.466912,0.817869,-0.841041,0.0588113,0.130504,7.38946,8.41071,10.1551,12.2277,15.7433,19.4948,22.2709,22.2593,19.5854,15.6576,10.9136,8.07112,10.9314,11.7283,14.1622,16.6361,21.4613,25.7824,30.9383,31.0515,26.2664,22.2379,14.3878,10.4042,0.245323,0.0280109,0.0801112,-0.141202,0.103831,0.259815,0.841953,0.556931,0.576049,0.109434,0.220058,0.180987
-2268.26,0.901727,0.00186224,10,1023,0,2329.12,0.12619,4.76508,6.66305,1,0.954963,-0.349394,0,0.296726,0.336808,0,0,0.874348,14.2053,25.0362,0.177978,1.33133,0.526334,0.601055,0.718489,0.863717,1.10982,1.3821,1.57883,1.57576,1.38121,1.10928,0.770945,0.572284,1.89641,0.179106,0.0782206,0.867009,0.10402,-0.600632,0.93726,-0.375772,-0.298691,-0.162336,-0.178697,0.113094,0.421329,1.07859,-0.843041,0.655314,-0.196561,-0.825904,1.27082,-0.872367,2.46949,-0.757206,0.095042,0.672635,7.47673,8.53816,10.2063,12.2693,15.7654,19.6331,22.4277,22.3841,19.6205,15.7576,10.9515,8.12946,26.6721,15.701,17.7592,27.0912,27.3071,28.582,44.7104,34.8827,30.8039,25.3153,17.1047,14.5227,0.146514,0.141204,-0.17118,0.100239,-0.0933663,-0.250473,0.155764,-0.256267,0.280495,-0.196544,-0.0438629,0.0758643
-2262.09,0.529281,0.0025559,10,1023,0,2284.08,-0.0298052,5.07738,6.93312,1,0.94027,-0.26064,0,0.340429,-0.199105,0,0,0.944682,14.2016,24.0304,0.118848,1.32287,0.544684,0.595073,0.724473,0.883871,1.1214,1.37198,1.58184,1.59463,1.39658,1.11266,0.797447,0.590244,2.00552,0.685949,0.0953231,0.867927,-0.00664675,-0.199135,0.269731,-0.61327,-0.178867,-0.170634,-0.106658,-0.0148345,0.172162,0.781594,-0.988591,0.341296,-0.100339,-0.744368,1.34935,-0.802734,1.94281,-0.658198,0.195186,0.420947,7.7354,8.45102,10.2887,12.5524,15.9257,19.4843,22.4648,22.6464,19.8337,15.8016,11.3251,8.38244,28.7136,19.0572,17.1493,27.0713,25.2838,29.3709,37.9485,31.0139,30.0926,23.7448,17.1458,13.2153,-0.0450005,0.0530875,-0.13569,-0.00959873,-0.0458454,-0.12136,0.0961137,-0.125011,0.179099,-0.104327,-0.000264038,0.0293287
-2256.12,0.981563,0.00138893,10,1023,0,2286.55,-0.738511,4.27015,9.58548,1,0.959895,-0.407887,0,0.280361,0.722435,0,0,0.558316,13.4871,21.0406,0.327317,1.32684,0.615245,0.693509,0.81716,0.9709,1.22976,1.51835,1.72158,1.72838,1.52095,1.22585,0.867701,0.666949,1.10338,1.08128,0.728701,-0.19652,-0.856308,-0.278647,-0.454587,-0.1295,-0.502596,0.214961,0.903936,0.758916,0.490505,0.741534,0.723132,0.082,0.482171,-1.6085,0.185734,1.71919,-0.106019,-0.537404,0.435889,1.18648,8.2979,9.35346,11.0212,13.0947,16.5859,20.4782,23.2192,23.3109,20.5133,16.5332,11.7028,8.99524,18.9348,20.3851,20.8026,18.4498,19.7858,29.0221,32.0889,34.1438,27.7535,26.0262,22.8571,17.9471,0.268408,0.298608,0.195365,-0.161108,-0.278555,-0.56255,-0.303398,0.0528013,-0.341281,-0.211039,0.177561,0.307239
-2248.73,0.919063,0.0023124,10,1023,0,2278.3,1.02422,6.05136,12.5328,1,0.925525,0.158924,0,0.378688,-0.521065,0,0,0.838591,12.8453,21.6761,0.269363,1.33974,0.517791,0.596199,0.727646,0.88825,1.15892,1.45109,1.66782,1.67726,1.46017,1.15035,0.781254,0.5751,0.484593,-0.927626,1.15242,0.0663629,-0.691443,0.795555,0.950987,-1.10549,-0.260632,-0.399714,0.103523,0.251524,-1.16194,-1.11663,-0.608562,0.0287352,0.73895,0.488054,0.561124,-0.231425,0.304659,0.562531,-1.93563,1.54367,6.65117,7.65834,9.34682,11.4098,14.8867,18.6397,21.4236,21.5449,18.7563,14.7766,10.0354,7.38732,14.3655,4.3464,24.0574,18.3646,17.5743,35.6416,41.2654,24.5745,27.1541,19.797,16.5231,13.6021,-0.308316,-0.0965102,-0.268065,0.0352008,0.313578,0.060702,0.0646694,0.174687,0.167906,0.232414,-0.418317,0.338008
-2248.73,0.00237817,0.00328071,3,12,1,2278.58,1.02422,6.05136,12.5328,1,0.925525,0.158924,0,0.378688,-0.521065,0,0,0.838591,12.8453,21.6761,0.269363,1.33974,0.517791,0.596199,0.727646,0.88825,1.15892,1.45109,1.66782,1.67726,1.46017,1.15035,0.781254,0.5751,0.484593,-0.927626,1.15242,0.0663629,-0.691443,0.795555,0.950987,-1.10549,-0.260632,-0.399714,0.103523,0.251524,-1.16194,-1.11663,-0.608562,0.0287352,0.73895,0.488054,0.561124,-0.231425,0.304659,0.562531,-1.93563,1.54367,6.65117,7.65834,9.34682,11.4098,14.8867,18.6397,21.4236,21.5449,18.7563,14.7766,10.0354,7.38732,14.3655,4.3464,24.0574,18.3646,17.5743,35.6416,41.2654,24.5745,27.1541,19.797,16.5231,13.6021,-0.308316,-0.0965102,-0.268065,0.0352008,0.313578,0.060702,0.0646694,0.174687,0.167906,0.232414,-0.418317,0.338008
-2259.3,0.97931,0.000502682,10,1023,0,2286.6,1.87609,5.92828,12.3951,1,0.956157,-0.195965,0,0.292855,0.190184,0,0,0.961991,12.3189,18.1799,0.628765,1.32257,0.469878,0.541597,0.685821,0.843852,1.13125,1.4379,1.65514,1.68326,1.4568,1.12751,0.75486,0.519308,0.178912,-0.981083,0.752694,0.812783,0.21425,1.1268,2.72792,-0.531412,0.061082,0.617413,0.318859,0.195073,-0.622383,-0.347896,-0.872806,-0.228011,0.66582,-0.00564675,0.193435,-0.650571,-0.298519,1.30074,-2.64147,1.41509,5.78841,6.6719,8.44859,10.3954,13.9358,17.7134,20.3895,20.7359,17.9462,13.8897,9.29908,6.39733,9.12036,4.19112,15.9289,18.9958,20.805,30.9939,43.2946,26.4305,25.6485,22.8865,14.8192,10.0656,-0.412961,-0.394483,-0.522427,-0.144699,0.288965,-0.0458432,0.239271,-0.66446,-0.352761,0.721679,-1.65262,0.81528
-2253.14,0.999219,0.000828657,10,1023,0,2276.12,1.88829,6.39193,12.6009,1,0.965651,0.0132719,0,0.259844,0.0171794,0,0,0.999764,13.9007,19.5932,1.5072,1.29739,0.417262,0.481605,0.602943,0.773106,1.01198,1.27165,1.49269,1.48576,1.28324,1.0042,0.666651,0.468318,0.806555,-0.552242,1.23431,1.32981,0.0281372,1.14747,2.17775,-0.116222,0.289727,-0.0633264,0.560046,0.397483,-0.967137,-0.410415,-0.534372,-0.989518,0.113883,0.292592,-0.525805,-0.956969,-0.553468,1.10631,-3.40456,0.569069,5.80026,6.69467,8.38136,10.7468,14.0672,17.6768,20.7495,20.6532,17.838,13.9591,9.26694,6.50996,12.001,6.3005,17.6919,21.3977,19.29,29.9018,39.3293,27.5192,25.7542,18.6772,15.4645,10.8843,-1.4281,-0.623098,-0.761196,-1.44116,0.192576,0.49604,-0.70606,-1.41529,-0.80082,1.68549,-5.10232,0.877161
-2261.43,0.970352,0.00142232,10,1023,0,2284,1.01202,8.25937,12.2861,1,0.968384,0.382522,0,0.249465,0.16967,0,0,0.908234,11.9191,17.6704,2.3718,1.34033,0.555805,0.636585,0.780507,0.968179,1.24951,1.55498,1.80294,1.79662,1.55761,1.23915,0.847335,0.628867,0.993659,-0.115767,1.03171,-1.54454,0.117206,0.207162,0.228795,-0.820367,-1.01206,-0.246742,0.927757,1.00589,-1.94863,-0.509539,-0.233379,-0.586021,-1.23038,-0.600442,-0.951562,-0.629415,-0.838059,-0.696458,-4.09782,-0.454009,6.62471,7.58753,9.30296,11.5398,14.8931,18.534,21.4895,21.4142,18.5654,14.7696,10.0995,7.49554,13.891,10.3827,17.9038,9.75866,21.898,27.5216,31.8601,27.127,22.1922,20.1163,18.5891,15.1951,-3.29351,-0.566659,0.62058,-1.00554,-1.46962,0.200704,-0.321988,-0.0559751,-0.799411,-0.475331,-7.6852,-0.0026613
-2259.71,0.875408,0.00226237,10,1023,0,2292.72,0.639414,7.53415,11.4537,1,0.856695,0.503448,0,0.515824,-0.128654,0,0,0.854394,9.04157,15.0337,3.24881,1.30627,0.77973,0.886553,1.07679,1.32284,1.69365,2.09742,2.42185,2.41624,2.10126,1.68024,1.16391,0.871913,1.04578,-0.15532,0.422435,-1.17151,-0.915504,0.335092,0.751395,-0.552219,-0.876019,-0.0347589,0.723383,1.45765,-1.47114,-1.22362,-0.43447,-1.08158,-0.787816,-0.784716,-1.67636,-1.19545,-0.883021,0.824995,-1.34253,-0.941992,7.04999,8.01583,9.73588,11.9606,15.3132,18.964,21.8973,21.8466,18.9987,15.192,10.5236,7.88347,18.1522,10.2137,17.1442,7.95251,14.7135,29.6119,37.0186,26.8371,20.2695,21.3708,20.6,22.5334,-3.24531,-1.8815,0.378654,-0.348907,0.966003,1.11231,-1.00605,0.864541,1.35193,5.05273,-2.12519,-1.79789
-2243.32,0.900299,0.00285836,10,1023,0,2275.32,3.07398,10.3763,12.9103,1,0.88661,-0.149996,0,0.462518,-0.622892,0,0,0.767794,14.8125,21.7143,5.14892,1.31372,0.30173,0.371448,0.482904,0.637864,0.866976,1.12426,1.3209,1.32267,1.11801,0.85999,0.540082,0.358391,0.770034,0.334525,0.688143,0.839062,-0.550647,0.902209,0.284717,0.278089,-0.476384,-0.135863,0.73989,-0.158292,1.26912,-0.424534,1.57979,0.526449,0.802624,1.35232,0.945785,0.52231,0.198583,-0.543419,-0.98655,1.69004,4.46936,5.50206,7.153,9.44834,12.842,16.653,19.5658,19.5921,16.5605,12.7386,7.99995,5.30865,13.5426,10.5109,16.2081,20.7072,11.1608,30.7055,28.2897,28.2572,16.7396,15.1921,17.8286,5.31001,2.31451,-3.03808,3.66543,-1.10247,4.26949,1.58426,1.80568,0.151438,1.44947,-2.37674,-6.69024,6.91214
